,FRAME        , VOLUME (A^3) , SURF. A. (A^2),Time
662,662,65.0,37.375,0.6610000000000005
663,663,52.25,34.25,0.6620000000000005
664,664,73.625,40.0,0.6630000000000005
665,665,100.5,55.375,0.6640000000000005
666,666,123.125,64.375,0.6650000000000005
667,667,80.5,54.75,0.6660000000000005
668,668,69.0,39.25,0.6670000000000005
669,669,91.625,51.875,0.6680000000000005
670,670,83.625,49.125,0.6690000000000005
671,671,67.75,41.875,0.6700000000000005
672,672,92.375,63.125,0.6710000000000005
673,673,63.5,41.875,0.6720000000000005
674,674,121.0,65.75,0.6730000000000005
675,675,84.625,62.25,0.6740000000000005
676,676,85.375,57.0,0.6750000000000005
677,677,86.625,38.5,0.6760000000000005
678,678,86.375,48.25,0.6770000000000005
679,679,79.25,60.0,0.6780000000000005
680,680,66.0,41.0,0.6790000000000005
681,681,52.5,42.625,0.6800000000000005
682,682,88.875,60.375,0.6810000000000005
683,683,90.125,52.5,0.6820000000000005
684,684,48.75,51.875,0.6830000000000005
685,685,70.5,48.5,0.6840000000000005
686,686,43.875,31.0,0.6850000000000005
687,687,78.625,50.125,0.6860000000000005
688,688,111.125,63.375,0.6870000000000005
689,689,107.125,65.0,0.6880000000000005
690,690,114.125,59.25,0.6890000000000005
691,691,87.25,59.25,0.6900000000000005
692,692,75.375,47.375,0.6910000000000005
693,693,74.5,53.0,0.6920000000000005
694,694,84.625,43.0,0.6930000000000005
695,695,61.75,36.875,0.6940000000000005
696,696,94.875,61.625,0.6950000000000005
697,697,88.875,47.5,0.6960000000000005
698,698,128.25,60.5,0.6970000000000005
699,699,57.375,47.0,0.6980000000000005
700,700,55.0,50.125,0.6990000000000005
701,701,59.75,36.75,0.7000000000000005
702,702,113.25,60.625,0.7010000000000005
703,703,82.5,52.125,0.7020000000000005
704,704,67.75,52.25,0.7030000000000005
705,705,94.25,54.25,0.7040000000000005
706,706,83.125,47.625,0.7050000000000005
707,707,56.0,41.625,0.7060000000000005
708,708,47.125,38.375,0.7070000000000005
709,709,80.5,46.125,0.7080000000000005
710,710,78.625,39.625,0.7090000000000005
711,711,54.25,52.625,0.7100000000000005
712,712,50.25,42.625,0.7110000000000005
713,713,76.75,45.5,0.7120000000000005
714,714,91.5,44.5,0.7130000000000005
715,715,84.625,42.625,0.7140000000000005
716,716,104.625,47.25,0.7150000000000005
717,717,102.125,48.25,0.7160000000000005
718,718,90.875,45.375,0.7170000000000005
719,719,89.125,45.5,0.7180000000000005
720,720,84.0,44.75,0.7190000000000005
721,721,50.75,49.0,0.7200000000000005
722,722,106.25,63.125,0.7210000000000005
723,723,76.125,54.375,0.7220000000000005
724,724,41.5,40.625,0.7230000000000005
725,725,96.25,55.25,0.7240000000000005
726,726,89.125,53.375,0.7250000000000005
727,727,75.875,40.125,0.7260000000000005
728,728,74.125,44.25,0.7270000000000005
729,729,71.5,46.5,0.7280000000000005
730,730,65.25,45.625,0.7290000000000005
731,731,92.125,46.5,0.7300000000000005
732,732,31.25,32.25,0.7310000000000005
733,733,48.625,43.625,0.7320000000000005
734,734,39.375,34.5,0.7330000000000005
735,735,44.75,30.25,0.7340000000000005
736,736,80.25,45.875,0.7350000000000005
737,737,45.625,32.375,0.7360000000000005
738,738,82.5,48.25,0.7370000000000005
739,739,101.75,56.375,0.7380000000000005
740,740,73.875,45.125,0.7390000000000005
741,741,112.75,57.875,0.7400000000000005
742,742,87.625,47.25,0.7410000000000005
743,743,69.125,42.0,0.7420000000000005
744,744,91.0,50.125,0.7430000000000005
745,745,71.75,45.0,0.7440000000000005
746,746,74.125,42.25,0.7450000000000006
747,747,66.0,37.875,0.7460000000000006
748,748,70.75,53.0,0.7470000000000006
749,749,65.25,46.375,0.7480000000000006
750,750,64.75,43.625,0.7490000000000006
751,751,73.125,41.875,0.7500000000000006
752,752,59.375,40.0,0.7510000000000006
753,753,58.375,46.125,0.7520000000000006
754,754,65.875,47.25,0.7530000000000006
755,755,75.5,40.875,0.7540000000000006
756,756,45.375,46.375,0.7550000000000006
757,757,56.25,39.5,0.7560000000000006
758,758,76.5,49.125,0.7570000000000006
759,759,45.875,36.75,0.7580000000000006
760,760,70.875,41.625,0.7590000000000006
761,761,51.5,36.0,0.7600000000000006
762,762,68.5,32.375,0.7610000000000006
763,763,82.125,56.25,0.7620000000000006
764,764,108.5,66.25,0.7630000000000006
765,765,50.5,36.75,0.7640000000000006
766,766,71.625,45.5,0.7650000000000006
767,767,83.875,53.375,0.7660000000000006
768,768,88.875,46.75,0.7670000000000006
769,769,85.25,46.0,0.7680000000000006
770,770,39.625,38.0,0.7690000000000006
771,771,80.0,58.75,0.7700000000000006
772,772,92.625,44.875,0.7710000000000006
773,773,77.875,36.75,0.7720000000000006
774,774,48.625,36.0,0.7730000000000006
775,775,64.75,45.625,0.7740000000000006
776,776,54.375,43.0,0.7750000000000006
777,777,70.75,43.125,0.7760000000000006
778,778,66.625,47.125,0.7770000000000006
779,779,84.75,50.125,0.7780000000000006
780,780,117.125,56.125,0.7790000000000006
781,781,75.5,43.375,0.7800000000000006
782,782,78.75,41.375,0.7810000000000006
783,783,69.125,55.0,0.7820000000000006
784,784,96.125,48.0,0.7830000000000006
785,785,74.375,47.25,0.7840000000000006
786,786,95.5,63.375,0.7850000000000006
787,787,76.75,49.625,0.7860000000000006
788,788,67.625,50.0,0.7870000000000006
789,789,84.25,45.5,0.7880000000000006
790,790,105.875,66.125,0.7890000000000006
791,791,53.875,29.875,0.7900000000000006
792,792,59.5,49.125,0.7910000000000006
793,793,66.75,51.625,0.7920000000000006
794,794,67.625,56.75,0.7930000000000006
795,795,75.375,54.25,0.7940000000000006
796,796,77.25,45.0,0.7950000000000006
797,797,73.125,48.5,0.7960000000000006
798,798,107.375,48.875,0.7970000000000006
799,799,63.75,47.0,0.7980000000000006
800,800,107.5,59.0,0.7990000000000006
801,801,93.5,53.125,0.8000000000000006
802,802,58.75,34.0,0.8010000000000006
803,803,67.125,50.5,0.8020000000000006
804,804,92.25,45.375,0.8030000000000006
805,805,86.75,45.875,0.8040000000000006
806,806,91.75,61.875,0.8050000000000006
807,807,78.375,56.75,0.8060000000000006
808,808,87.0,48.75,0.8070000000000006
809,809,90.625,61.0,0.8080000000000006
810,810,68.5,51.875,0.8090000000000006
811,811,63.75,45.0,0.8100000000000006
812,812,132.75,59.875,0.8110000000000006
813,813,97.375,57.5,0.8120000000000006
814,814,111.375,63.125,0.8130000000000006
815,815,88.0,47.0,0.8140000000000006
816,816,123.375,59.625,0.8150000000000006
817,817,117.625,56.75,0.8160000000000006
818,818,111.25,53.5,0.8170000000000006
819,819,86.75,60.375,0.8180000000000006
820,820,78.0,55.625,0.8190000000000006
821,821,93.375,48.625,0.8200000000000006
822,822,95.125,48.125,0.8210000000000006
823,823,115.125,47.625,0.8220000000000006
824,824,112.125,62.625,0.8230000000000006
825,825,105.625,48.0,0.8240000000000006
826,826,112.5,50.0,0.8250000000000006
827,827,100.75,40.625,0.8260000000000006
828,828,116.75,52.25,0.8270000000000006
829,829,101.25,48.25,0.8280000000000006
830,830,56.125,37.0,0.8290000000000006
831,831,79.75,39.625,0.8300000000000006
832,832,96.25,41.125,0.8310000000000006
833,833,95.625,44.0,0.8320000000000006
834,834,104.25,50.25,0.8330000000000006
835,835,85.75,42.375,0.8340000000000006
836,836,92.125,49.5,0.8350000000000006
837,837,118.75,52.625,0.8360000000000006
838,838,110.25,50.125,0.8370000000000006
839,839,119.125,49.75,0.8380000000000006
840,840,99.125,44.75,0.8390000000000006
841,841,95.625,49.625,0.8400000000000006
842,842,81.5,44.375,0.8410000000000006
843,843,89.375,44.0,0.8420000000000006
844,844,119.0,52.125,0.8430000000000006
845,845,96.375,45.75,0.8440000000000006
846,846,102.75,54.375,0.8450000000000006
847,847,86.0,52.625,0.8460000000000006
848,848,75.75,37.125,0.8470000000000006
849,849,100.625,50.625,0.8480000000000006
850,850,106.125,49.0,0.8490000000000006
851,851,88.25,40.75,0.8500000000000006
852,852,84.75,46.75,0.8510000000000006
853,853,89.625,45.5,0.8520000000000006
854,854,88.5,41.75,0.8530000000000006
855,855,87.625,43.75,0.8540000000000006
856,856,109.0,45.375,0.8550000000000006
857,857,85.25,42.5,0.8560000000000006
858,858,98.0,51.625,0.8570000000000007
859,859,92.0,48.25,0.8580000000000007
860,860,123.75,58.75,0.8590000000000007
861,861,82.0,43.75,0.8600000000000007
862,862,133.25,51.5,0.8610000000000007
863,863,76.25,46.625,0.8620000000000007
864,864,87.75,54.875,0.8630000000000007
865,865,105.25,48.75,0.8640000000000007
866,866,91.75,51.5,0.8650000000000007
867,867,71.25,42.125,0.8660000000000007
868,868,98.875,44.25,0.8670000000000007
869,869,100.625,48.75,0.8680000000000007
870,870,89.625,44.375,0.8690000000000007
871,871,89.625,45.125,0.8700000000000007
872,872,104.25,49.375,0.8710000000000007
873,873,79.75,45.125,0.8720000000000007
874,874,93.125,47.25,0.8730000000000007
875,875,75.625,37.5,0.8740000000000007
876,876,84.375,56.0,0.8750000000000007
877,877,74.625,44.625,0.8760000000000007
878,878,77.0,41.625,0.8770000000000007
879,879,86.375,48.25,0.8780000000000007
880,880,70.125,44.75,0.8790000000000007
881,881,94.625,53.125,0.8800000000000007
882,882,38.875,29.375,0.8810000000000007
883,883,74.0,42.125,0.8820000000000007
884,884,45.125,38.0,0.8830000000000007
885,885,64.875,34.5,0.8840000000000007
886,886,49.875,30.375,0.8850000000000007
887,887,79.625,42.25,0.8860000000000007
888,888,59.5,36.875,0.8870000000000007
889,889,66.125,42.875,0.8880000000000007
890,890,80.125,45.875,0.8890000000000007
891,891,85.25,43.375,0.8900000000000007
892,892,73.125,38.5,0.8910000000000007
893,893,69.75,41.625,0.8920000000000007
894,894,61.25,38.125,0.8930000000000007
895,895,71.75,38.0,0.8940000000000007
896,896,82.125,40.5,0.8950000000000007
897,897,112.125,45.5,0.8960000000000007
898,898,84.5,43.375,0.8970000000000007
899,899,60.625,38.0,0.8980000000000007
900,900,91.125,45.25,0.8990000000000007
901,901,80.875,43.25,0.9000000000000007
902,902,75.875,46.875,0.9010000000000007
903,903,90.5,47.25,0.9020000000000007
904,904,80.0,41.5,0.9030000000000007
905,905,75.5,47.75,0.9040000000000007
906,906,76.125,44.875,0.9050000000000007
907,907,105.375,48.875,0.9060000000000007
908,908,68.0,41.375,0.9070000000000007
909,909,70.0,44.625,0.9080000000000007
910,910,82.625,41.875,0.9090000000000007
911,911,100.25,47.125,0.9100000000000007
912,912,67.625,36.0,0.9110000000000007
913,913,64.875,43.375,0.9120000000000007
914,914,77.625,51.5,0.9130000000000007
915,915,58.875,36.75,0.9140000000000007
916,916,56.375,34.125,0.9150000000000007
917,917,64.5,40.0,0.9160000000000007
918,918,44.125,34.75,0.9170000000000007
919,919,41.0,37.625,0.9180000000000007
920,920,76.75,49.125,0.9190000000000007
921,921,79.125,54.25,0.9200000000000007
922,922,74.875,53.5,0.9210000000000007
923,923,41.75,32.5,0.9220000000000007
924,924,61.875,48.375,0.9230000000000007
925,925,59.625,41.0,0.9240000000000007
926,926,57.5,39.25,0.9250000000000007
927,927,59.25,50.625,0.9260000000000007
928,928,73.125,43.0,0.9270000000000007
929,929,76.25,41.125,0.9280000000000007
930,930,78.125,42.125,0.9290000000000007
931,931,62.0,39.625,0.9300000000000007
932,932,84.875,48.25,0.9310000000000007
933,933,78.25,41.5,0.9320000000000007
934,934,79.75,43.625,0.9330000000000007
935,935,80.125,46.5,0.9340000000000007
936,936,65.0,41.875,0.9350000000000007
937,937,45.0,29.625,0.9360000000000007
938,938,73.25,43.625,0.9370000000000007
939,939,75.625,46.25,0.9380000000000007
940,940,85.0,41.875,0.9390000000000007
941,941,79.875,43.25,0.9400000000000007
942,942,68.375,40.25,0.9410000000000007
943,943,84.875,45.0,0.9420000000000007
944,944,42.125,34.75,0.9430000000000007
945,945,74.875,47.25,0.9440000000000007
946,946,61.125,47.125,0.9450000000000007
947,947,79.25,41.125,0.9460000000000007
948,948,61.125,41.75,0.9470000000000007
949,949,66.75,47.25,0.9480000000000007
950,950,75.5,47.625,0.9490000000000007
951,951,57.0,39.0,0.9500000000000007
952,952,81.625,46.625,0.9510000000000007
953,953,77.75,49.125,0.9520000000000007
954,954,95.875,59.25,0.9530000000000007
955,955,89.5,61.875,0.9540000000000007
956,956,85.5,50.875,0.9550000000000007
957,957,48.625,38.125,0.9560000000000007
958,958,55.625,38.25,0.9570000000000007
959,959,79.5,43.375,0.9580000000000007
960,960,69.25,49.375,0.9590000000000007
961,961,72.75,51.5,0.9600000000000007
962,962,92.125,54.125,0.9610000000000007
963,963,64.25,45.375,0.9620000000000007
964,964,57.5,34.75,0.9630000000000007
965,965,104.625,48.25,0.9640000000000007
966,966,86.875,49.125,0.9650000000000007
967,967,71.75,48.375,0.9660000000000007
968,968,75.625,41.25,0.9670000000000007
969,969,71.0,44.375,0.9680000000000007
970,970,62.625,40.625,0.9690000000000007
971,971,77.875,43.875,0.9700000000000008
972,972,90.625,63.25,0.9710000000000008
973,973,62.5,45.625,0.9720000000000008
974,974,63.625,38.25,0.9730000000000008
975,975,28.75,32.625,0.9740000000000008
976,976,51.875,35.75,0.9750000000000008
977,977,63.125,42.5,0.9760000000000008
978,978,93.25,55.75,0.9770000000000008
979,979,72.0,41.125,0.9780000000000008
980,980,44.625,30.375,0.9790000000000008
981,981,77.375,43.0,0.9800000000000008
982,982,35.875,41.125,0.9810000000000008
983,983,62.125,51.25,0.9820000000000008
984,984,76.25,53.75,0.9830000000000008
985,985,69.125,39.875,0.9840000000000008
986,986,46.75,35.625,0.9850000000000008
987,987,69.25,38.375,0.9860000000000008
988,988,54.75,40.75,0.9870000000000008
989,989,69.875,42.125,0.9880000000000008
990,990,55.625,34.625,0.9890000000000008
991,991,57.75,47.0,0.9900000000000008
992,992,64.0,50.25,0.9910000000000008
993,993,62.875,46.75,0.9920000000000008
994,994,65.25,34.75,0.9930000000000008
995,995,74.875,46.125,0.9940000000000008
996,996,53.875,39.5,0.9950000000000008
997,997,52.25,34.25,0.9960000000000008
998,998,66.625,43.5,0.9970000000000008
999,999,63.875,37.5,0.9980000000000008
1000,1000,51.25,43.25,0.9990000000000008
1001,1001,68.875,43.375,1.0000000000000007
