,FRAME        , VOLUME (A^3) , SURF. A. (A^2),Time
733,733,150.375,70.25,0.03660000000000002
735,735,94.375,50.125,0.036700000000000024
737,737,180.75,73.25,0.03680000000000003
739,739,95.625,55.625,0.03690000000000003
741,741,125.25,70.75,0.03700000000000003
743,743,143.875,68.75,0.037100000000000036
745,745,81.5,50.75,0.03720000000000004
747,747,105.125,68.75,0.03730000000000004
749,749,98.375,48.75,0.037400000000000044
751,751,99.125,56.0,0.03750000000000005
753,753,112.375,61.0,0.03760000000000005
755,755,68.125,72.5,0.03770000000000005
757,757,107.375,63.125,0.037800000000000056
759,759,153.0,66.25,0.03790000000000006
761,761,151.75,67.75,0.03800000000000006
763,763,50.875,53.125,0.038100000000000064
765,765,132.125,69.375,0.03820000000000007
767,767,94.25,50.375,0.03830000000000007
769,769,95.75,62.25,0.03840000000000007
771,771,138.25,65.125,0.038500000000000076
773,773,66.5,55.0,0.03860000000000008
775,775,72.375,48.75,0.03870000000000008
777,777,141.75,56.375,0.038800000000000084
779,779,195.25,69.875,0.03890000000000009
781,781,89.125,55.25,0.03900000000000009
783,783,158.0,60.375,0.03910000000000009
785,785,130.5,86.625,0.039200000000000096
787,787,91.25,56.25,0.0393000000000001
789,789,78.875,59.625,0.0394000000000001
791,791,124.875,59.75,0.039500000000000104
793,793,94.375,58.5,0.03960000000000011
795,795,95.5,58.5,0.03970000000000011
797,797,99.5,52.25,0.03980000000000011
799,799,68.25,67.5,0.039900000000000116
801,801,129.375,68.25,0.04000000000000012
803,803,100.75,52.875,0.04010000000000012
805,805,118.375,71.125,0.040200000000000125
807,807,67.125,64.5,0.04030000000000013
809,809,125.875,68.0,0.04040000000000013
811,811,83.25,45.5,0.04050000000000013
813,813,143.375,59.125,0.040600000000000136
815,815,122.5,66.75,0.04070000000000014
817,817,90.0,64.625,0.04080000000000014
819,819,142.75,67.625,0.040900000000000145
821,821,161.0,71.625,0.04100000000000015
823,823,96.875,63.625,0.04110000000000015
825,825,117.25,65.5,0.04120000000000015
827,827,80.875,52.5,0.041300000000000156
829,829,98.0,53.375,0.04140000000000016
831,831,154.5,68.75,0.04150000000000016
833,833,134.5,69.25,0.041600000000000165
835,835,160.5,55.625,0.04170000000000017
837,837,104.375,61.125,0.04180000000000017
839,839,130.625,63.0,0.04190000000000017
841,841,115.625,74.5,0.042000000000000176
843,843,123.5,72.125,0.04210000000000018
845,845,77.5,45.125,0.04220000000000018
847,847,103.0,57.875,0.042300000000000185
849,849,129.25,63.25,0.04240000000000019
851,851,125.0,75.375,0.04250000000000019
853,853,87.75,63.75,0.04260000000000019
855,855,96.75,77.0,0.042700000000000196
857,857,127.75,57.5,0.0428000000000002
859,859,99.125,49.125,0.0429000000000002
861,861,70.625,58.375,0.043000000000000205
863,863,104.75,48.875,0.04310000000000021
865,865,109.0,52.125,0.04320000000000021
867,867,82.625,62.625,0.04330000000000021
869,869,126.125,57.25,0.043400000000000216
871,871,98.0,51.25,0.04350000000000022
873,873,95.875,66.0,0.04360000000000022
875,875,96.875,42.375,0.043700000000000225
877,877,103.125,66.75,0.04380000000000023
879,879,74.75,51.125,0.04390000000000023
881,881,97.125,46.0,0.04400000000000023
883,883,86.125,55.75,0.044100000000000236
885,885,117.375,59.0,0.04420000000000024
887,887,93.375,44.5,0.04430000000000024
889,889,120.5,58.125,0.044400000000000245
891,891,49.75,52.25,0.04450000000000025
893,893,54.875,39.625,0.04460000000000025
895,895,80.0,62.75,0.04470000000000025
897,897,76.125,45.625,0.044800000000000256
899,899,78.5,62.75,0.04490000000000026
901,901,68.25,45.75,0.04500000000000026
903,903,123.375,66.125,0.045100000000000265
905,905,59.0,54.875,0.04520000000000027
907,907,142.0,83.0,0.04530000000000027
909,909,64.75,56.75,0.045400000000000273
911,911,79.5,52.25,0.045500000000000276
913,913,126.625,63.0,0.04560000000000028
915,915,121.25,77.375,0.04570000000000028
917,917,106.625,61.375,0.045800000000000285
919,919,112.125,56.5,0.04590000000000029
921,921,142.875,63.5,0.04600000000000029
923,923,106.0,71.625,0.046100000000000294
925,925,105.25,59.875,0.046200000000000296
927,927,134.75,57.25,0.0463000000000003
929,929,144.75,72.125,0.0464000000000003
931,931,79.875,52.25,0.046500000000000305
933,933,125.0,62.375,0.04660000000000031
935,935,128.875,67.625,0.04670000000000031
937,937,106.625,67.75,0.046800000000000314
939,939,110.625,69.625,0.046900000000000316
941,941,160.875,65.875,0.04700000000000032
943,943,159.75,62.625,0.04710000000000032
945,945,109.375,48.375,0.047200000000000325
947,947,113.25,67.875,0.04730000000000033
949,949,112.875,56.125,0.04740000000000033
951,951,128.375,60.75,0.047500000000000334
953,953,158.875,57.25,0.047600000000000336
955,955,134.5,60.625,0.04770000000000034
957,957,108.75,49.875,0.04780000000000034
959,959,78.625,56.375,0.047900000000000345
961,961,59.875,47.625,0.04800000000000035
963,963,80.75,54.375,0.04810000000000035
965,965,48.25,47.0,0.048200000000000354
967,967,98.625,56.625,0.04830000000000036
969,969,66.5,55.75,0.04840000000000036
971,971,47.5,46.0,0.04850000000000036
973,973,57.125,49.75,0.048600000000000365
975,975,70.25,51.625,0.04870000000000037
977,977,38.125,28.25,0.04880000000000037
979,979,78.375,52.375,0.048900000000000374
981,981,77.75,53.125,0.04900000000000038
983,983,79.125,58.0,0.04910000000000038
985,985,59.125,52.125,0.04920000000000038
987,987,74.875,58.25,0.049300000000000385
989,989,123.75,72.125,0.04940000000000039
991,991,85.125,54.25,0.04950000000000039
993,993,66.0,52.125,0.049600000000000394
995,995,55.0,48.75,0.0497000000000004
997,997,81.25,53.125,0.0498000000000004
999,999,94.5,61.875,0.0499000000000004
1001,1001,52.625,48.0,0.050000000000000405
1003,1003,49.375,48.5,0.05010000000000041
1005,1005,74.375,56.0,0.05020000000000041
1007,1007,155.25,70.375,0.050300000000000414
1009,1009,57.0,54.375,0.05040000000000042
1011,1011,45.75,35.625,0.05050000000000042
1013,1013,42.75,43.75,0.05060000000000042
1015,1015,70.5,49.75,0.050700000000000425
1017,1017,65.375,58.75,0.05080000000000043
1019,1019,64.625,44.0,0.05090000000000043
1021,1021,51.125,47.0,0.051000000000000434
1023,1023,49.875,44.375,0.05110000000000044
1025,1025,51.25,49.125,0.05120000000000044
1027,1027,50.75,48.0,0.05130000000000044
1029,1029,60.5,48.375,0.051400000000000445
1031,1031,60.5,43.0,0.05150000000000045
1033,1033,62.0,44.875,0.05160000000000045
1035,1035,51.375,38.75,0.051700000000000454
1037,1037,79.125,50.75,0.05180000000000046
1039,1039,82.25,51.0,0.05190000000000046
1041,1041,41.0,38.375,0.05200000000000046
1043,1043,64.625,44.375,0.052100000000000465
1045,1045,74.875,53.875,0.05220000000000047
1047,1047,60.375,43.5,0.05230000000000047
1049,1049,53.625,59.25,0.052400000000000474
1051,1051,77.875,63.5,0.05250000000000048
1053,1053,56.5,49.5,0.05260000000000048
1055,1055,51.75,46.0,0.05270000000000048
1057,1057,58.25,42.375,0.052800000000000485
1059,1059,91.125,64.625,0.05290000000000049
1061,1061,63.75,58.375,0.05300000000000049
1063,1063,114.875,59.25,0.053100000000000494
1065,1065,80.0,55.5,0.0532000000000005
1067,1067,108.5,65.875,0.0533000000000005
1069,1069,112.75,72.0,0.0534000000000005
1071,1071,74.125,54.75,0.053500000000000505
1073,1073,143.375,72.5,0.05360000000000051
1075,1075,78.75,55.125,0.05370000000000051
1077,1077,118.0,81.125,0.053800000000000514
1079,1079,77.625,45.625,0.05390000000000052
1081,1081,90.625,49.5,0.05400000000000052
1083,1083,92.625,43.875,0.05410000000000052
1085,1085,125.625,55.625,0.054200000000000526
1087,1087,70.25,61.75,0.05430000000000053
1089,1089,91.875,59.375,0.05440000000000053
1091,1091,76.5,36.625,0.054500000000000534
1093,1093,153.375,100.625,0.05460000000000054
1095,1095,106.375,60.375,0.05470000000000054
1097,1097,101.25,62.0,0.05480000000000054
1099,1099,60.25,62.0,0.054900000000000546
1101,1101,102.125,58.375,0.05500000000000055
1103,1103,43.375,42.625,0.05510000000000055
1105,1105,83.125,52.25,0.055200000000000554
1107,1107,52.75,51.5,0.05530000000000056
1109,1109,57.625,59.0,0.05540000000000056
1111,1111,43.375,40.375,0.05550000000000056
1113,1113,81.125,68.5,0.055600000000000566
1115,1115,59.875,60.25,0.05570000000000057
1117,1117,128.0,71.5,0.05580000000000057
1119,1119,102.875,60.125,0.055900000000000574
1121,1121,88.5,58.75,0.05600000000000058
1123,1123,79.875,62.5,0.05610000000000058
1125,1125,62.0,43.875,0.05620000000000058
1127,1127,80.375,52.625,0.056300000000000586
1129,1129,131.875,62.5,0.05640000000000059
1131,1131,138.375,72.875,0.05650000000000059
1133,1133,98.0,53.125,0.056600000000000594
1135,1135,109.375,58.5,0.0567000000000006
1137,1137,124.75,57.125,0.0568000000000006
1139,1139,73.25,46.375,0.0569000000000006
1141,1141,57.375,44.5,0.057000000000000606
1143,1143,69.5,45.0,0.05710000000000061
1145,1145,80.25,64.5,0.05720000000000061
1147,1147,35.5,51.375,0.057300000000000614
1149,1149,52.0,47.875,0.05740000000000062
1151,1151,64.875,51.25,0.05750000000000062
1153,1153,66.375,59.125,0.05760000000000062
1155,1155,97.5,61.75,0.057700000000000626
1157,1157,57.5,48.875,0.05780000000000063
1159,1159,129.0,54.75,0.05790000000000063
1161,1161,111.125,72.125,0.058000000000000634
1163,1163,64.0,44.0,0.05810000000000064
1165,1165,100.25,57.875,0.05820000000000064
1167,1167,78.5,59.875,0.05830000000000064
1169,1169,54.375,48.125,0.058400000000000646
1171,1171,121.0,72.375,0.05850000000000065
1173,1173,92.25,67.125,0.05860000000000065
1175,1175,91.875,65.875,0.058700000000000654
1177,1177,96.75,47.0,0.05880000000000066
1179,1179,104.0,62.0,0.05890000000000066
1181,1181,103.875,62.125,0.05900000000000066
1183,1183,81.875,63.375,0.059100000000000666
1185,1185,77.0,66.75,0.05920000000000067
1187,1187,57.25,62.5,0.05930000000000067
1189,1189,42.25,45.75,0.059400000000000674
1191,1191,44.375,43.5,0.05950000000000068
1193,1193,34.75,39.625,0.05960000000000068
1195,1195,38.5,33.125,0.05970000000000068
1197,1197,41.375,33.625,0.059800000000000686
1199,1199,130.25,57.875,0.05990000000000069
1201,1201,84.25,59.875,0.06000000000000069
1203,1203,122.5,61.0,0.060100000000000695
1205,1205,154.125,76.875,0.0602000000000007
1207,1207,117.0,51.5,0.0603000000000007
1209,1209,81.625,56.0,0.0604000000000007
1211,1211,163.875,75.375,0.060500000000000706
1213,1213,72.75,57.0,0.06060000000000071
